Time,Current
19:07:24,623.4
19:07:25,609.0
19:07:26,686.6
19:07:27,712.8
19:07:28,700.8
19:07:29,638.1
19:07:30,687.6
19:07:31,599.9
19:07:32,614.5
19:07:33,601.2
19:07:34,665.6
19:07:35,614.5
19:07:36,670.6
19:07:37,537.5
19:07:38,777.0
19:07:39,606.1
19:07:40,496.2
19:07:41,510.4
19:07:42,557.0
19:07:43,501.7
19:07:44,515.1
19:07:45,580.4
19:07:46,488.8
19:07:47,439.0
19:07:48,562.5
19:07:49,484.7
19:07:50,487.0
19:07:51,437.1
19:07:52,547.9
19:07:53,496.1
19:07:54,492.2
19:07:55,448.0
19:07:56,614.3
19:07:57,508.7
19:07:58,504.7
19:07:59,457.2
19:08:00,571.9
19:08:01,490.8
19:08:02,480.8
19:08:03,435.3
19:08:04,542.8
19:08:05,499.7
19:08:06,488.4
19:08:07,439.8
19:08:08,561.5
19:08:09,509.5
19:08:10,527.3
19:08:11,448.5
19:08:12,558.1
19:08:13,487.2
19:08:14,482.3
19:08:15,447.0
19:08:16,583.7
19:08:17,484.1
19:08:18,494.1
19:08:19,511.3
19:08:20,623.1
19:08:21,572.9
19:08:22,568.0
19:08:23,526.3
19:08:24,560.2
19:08:25,585.1
19:08:26,670.3
19:08:27,623.1
19:08:28,663.0
19:08:29,634.5
19:08:30,714.3
19:08:31,626.0
19:08:32,641.2
19:08:33,503.0
19:08:34,536.7
19:08:35,904.7
19:08:36,616.1
19:08:37,541.6
19:08:38,571.8
19:08:39,487.6
19:08:40,595.8
19:08:41,440.7
19:08:42,578.1
19:08:43,578.0
19:08:44,705.8
19:08:45,519.2
19:08:46,588.8
19:08:47,704.3
19:08:48,680.8
19:08:49,660.1
19:08:50,734.5
19:08:51,686.6
19:08:52,721.5
19:08:53,636.0
19:08:54,662.8
19:08:55,559.1
19:08:56,598.9
19:08:57,504.3
19:08:58,547.1
19:08:59,557.7
19:09:00,582.7
19:09:01,580.2
19:09:02,686.9
19:09:03,607.5
19:09:04,658.0
19:09:05,568.8
19:09:06,609.6
19:09:07,634.5
19:09:08,682.8
19:09:09,637.5
19:09:10,692.3
19:09:11,643.8
19:09:12,684.3
19:09:13,552.3
19:09:14,601.5
19:09:15,533.1
19:09:16,589.7
19:09:17,545.9
19:09:18,673.6
19:09:19,639.0
19:09:20,713.0
19:09:21,611.4
19:09:22,591.1
19:09:23,595.9
19:09:24,696.0
19:09:25,576.1
19:09:26,577.0
19:09:27,549.3
19:09:28,883.9
19:09:29,630.4
19:09:30,630.5
19:09:31,626.4
19:09:32,684.5
19:09:33,644.2
19:09:34,723.2
19:09:35,681.5
19:09:36,678.5
19:09:37,544.2
19:09:38,583.6
19:09:39,620.8
19:09:40,534.6
19:09:41,559.1
19:09:42,697.7
19:09:43,635.6
19:09:44,669.8
19:09:45,594.4
19:09:46,545.3
19:09:47,546.2
19:09:48,657.6
19:09:49,680.5
19:09:50,689.1
19:09:51,626.9
19:09:52,693.4
19:09:53,688.1
19:09:54,612.4
19:09:55,520.1
19:09:56,701.9
19:09:57,550.4
19:09:58,534.9
19:09:59,486.1
19:10:00,438.6
19:10:01,441.2
19:10:02,594.7
19:10:03,531.7
19:10:04,458.2
19:10:05,437.8
19:10:06,505.9
19:10:07,484.4
19:10:08,438.8
19:10:09,451.4
19:10:10,488.7
19:10:11,493.8
19:10:12,457.0
19:10:13,465.8
19:10:14,514.2
19:10:15,483.2
19:10:16,436.6
19:10:17,444.0
19:10:18,497.2
19:10:19,430.7
19:10:20,437.1
19:10:21,549.6
19:10:22,547.4
19:10:23,456.8
19:10:24,455.1
19:10:25,543.6
19:10:26,437.6
19:10:27,430.8
19:10:28,504.1
19:10:29,507.8
19:10:30,441.8
19:10:31,441.4
19:10:32,513.8
19:10:33,503.5
19:10:34,454.9
19:10:35,445.1
19:10:36,510.8
19:10:37,533.2
19:10:38,495.1
19:10:39,519.6
19:10:40,569.1
19:10:41,565.7
19:10:42,745.2
19:10:43,617.5
19:10:44,639.1
19:10:45,707.3
19:10:46,607.9
19:10:47,621.4
19:10:48,601.3
19:10:49,609.9
19:10:50,489.9
19:10:51,510.2
19:10:52,556.0
19:10:53,556.0
19:10:54,551.5
19:10:55,542.2
19:10:56,545.7
19:10:57,569.8
19:10:58,481.8
19:10:59,545.7
19:11:00,579.1
19:11:01,568.6
19:11:02,566.7
19:11:03,551.7
19:11:04,539.3
19:11:05,535.0
19:11:06,551.7
19:11:07,553.7
19:11:08,631.5
19:11:09,636.2
19:11:10,624.3
19:11:11,636.6
19:11:12,636.4
19:11:13,636.2
19:11:14,555.7
19:11:15,609.5
19:11:16,616.1
19:11:17,645.7
19:11:18,691.4
19:11:19,614.5
19:11:20,604.1
19:11:21,556.5
19:11:22,503.7
19:11:23,513.2
19:11:24,539.1
19:11:25,624.0
19:11:26,595.3
19:11:27,622.0
19:11:28,627.0
19:11:29,546.1
19:11:30,485.6
19:11:31,505.8
19:11:32,619.2
19:11:33,557.7
19:11:34,538.1
19:11:35,660.5
19:11:36,699.4
19:11:37,610.6
19:11:38,573.1
19:11:39,555.6
19:11:40,616.5
19:11:41,652.9
19:11:42,747.4
19:11:43,656.1
19:11:44,605.4
19:11:45,604.4
19:11:46,482.3
19:11:47,558.7
19:11:48,647.0
19:11:49,608.5
19:11:50,680.6
19:11:51,634.2
19:11:52,604.3
19:11:53,537.3
19:11:54,603.1
19:11:55,558.3
19:11:56,633.7
19:11:57,626.8
19:11:58,553.2
19:11:59,536.3
19:12:00,711.9
19:12:01,652.0
19:12:02,605.4
19:12:03,580.9
19:12:04,649.5
19:12:05,528.1
19:12:06,627.8
19:12:07,613.5
19:12:08,547.8
19:12:09,543.9
19:12:10,519.6
19:12:11,457.9
19:12:12,515.5
19:12:13,536.0
19:12:14,438.3
19:12:15,434.9
19:12:16,542.0
19:12:17,490.6
19:12:18,438.8
19:12:19,439.7
19:12:20,507.6
19:12:21,520.8
19:12:22,520.2
19:12:23,463.7
19:12:24,504.2
19:12:25,490.1
19:12:26,491.0
19:12:27,449.1
19:12:28,494.8
19:12:29,501.7
19:12:30,503.4
19:12:31,452.7
19:12:32,560.2
19:12:33,502.6
19:12:34,524.6
19:12:35,486.6
19:12:36,500.1
19:12:37,482.6
19:12:38,438.5
19:12:39,440.3
19:12:40,550.5
19:12:41,489.0
19:12:42,454.3
19:12:43,460.5
19:12:44,553.8
19:12:45,486.8
19:12:46,456.2
19:12:47,467.5
19:12:48,570.6
19:12:49,565.3
19:12:50,505.3
19:12:51,506.2
19:12:52,527.2
19:12:53,660.4
19:12:54,690.5
19:12:55,627.0
19:12:56,637.6
19:12:57,630.0
19:12:58,677.5
19:12:59,668.2
19:13:00,622.6
19:13:01,597.1
19:13:02,543.8
19:13:03,491.4
19:13:04,555.8
19:13:05,531.8
19:13:06,597.1
19:13:07,529.9
19:13:08,596.9
19:13:09,536.0
19:13:10,508.0
19:13:11,557.9
19:13:12,481.1
19:13:13,536.9
19:13:14,591.7
19:13:15,480.4
19:13:16,589.1
19:13:17,551.8
19:13:18,582.6
19:13:19,648.1
19:13:20,714.4
19:13:21,568.3
19:13:22,629.0
19:13:23,541.4
19:13:24,664.4
19:13:25,488.1
19:13:26,502.0
19:13:27,532.9
19:13:28,596.2
19:13:29,556.5
19:13:30,551.1
19:13:31,557.2
19:13:32,589.2
19:13:33,550.3
19:13:34,559.7
19:13:35,531.8
19:13:36,560.0
19:13:37,589.1
19:13:38,552.7
19:13:39,575.3
19:13:40,581.5
19:13:41,581.5
19:13:42,567.2
19:13:43,608.8
19:13:44,569.7
19:13:45,601.5
19:13:46,642.0
19:13:47,564.4
19:13:48,632.8
19:13:49,579.6
19:13:50,588.0
19:13:51,670.6
19:13:52,613.8
19:13:53,633.9
19:13:54,657.2
19:13:55,643.9
19:13:56,704.0
19:13:57,672.5
19:13:58,587.4
19:13:59,593.6
19:14:00,636.0
19:14:01,634.1
19:14:02,693.6
19:14:03,632.9
19:14:04,595.4
19:14:05,628.3
19:14:06,478.5
19:14:07,500.3
19:14:08,658.4
19:14:09,618.4
19:14:10,645.3
19:14:11,628.4
19:14:12,578.8
19:14:13,619.5
19:14:14,548.0
19:14:15,579.9
19:14:16,978.2
19:14:17,570.5
19:14:18,616.8
19:14:19,693.0
19:14:20,516.4
19:14:21,504.3
19:14:22,491.3
19:14:23,448.8
19:14:24,481.7
19:14:25,535.1
19:14:26,440.3
19:14:27,436.8
19:14:28,546.5
19:14:29,498.5
19:14:30,457.3
19:14:31,456.8
19:14:32,512.6
19:14:33,481.8
19:14:34,435.2
19:14:35,458.0
19:14:36,485.2
19:14:37,487.0
19:14:38,442.7
19:14:39,468.0
19:14:40,512.1
19:14:41,513.4
19:14:42,436.0
19:14:43,449.2
19:14:44,534.4
19:14:45,432.7
19:14:46,437.4
19:14:47,532.7
19:14:48,553.8
19:14:49,459.0
19:14:50,463.5
19:14:51,564.8
19:14:52,487.5
19:14:53,446.2
19:14:54,438.8
19:14:55,551.1
19:14:56,486.0
19:14:57,462.2
19:14:58,456.9
19:14:59,572.4
19:15:00,548.8
19:15:01,497.0
19:15:02,487.8
19:15:03,683.7
19:15:04,533.9
19:15:05,608.5
19:15:06,600.8
19:15:07,658.8
19:15:08,633.6
19:15:09,631.7
19:15:10,622.0
19:15:11,613.6
19:15:12,480.3
19:15:13,505.2
19:15:14,535.5
19:15:15,538.4
19:15:16,567.6
19:15:17,686.8
19:15:18,560.2
19:15:19,481.9
19:15:20,519.6
19:15:21,538.4
19:15:22,531.0
19:15:23,536.2
19:15:24,534.5
19:15:25,541.4
19:15:26,547.1
19:15:27,636.8
19:15:28,577.5
19:15:29,614.1
19:15:30,618.2
19:15:31,651.8
19:15:32,533.9
19:15:33,535.4
19:15:34,544.4
19:15:35,497.5
19:15:36,485.8
19:15:37,666.0
19:15:38,572.9
19:15:39,559.1
19:15:40,557.7
19:15:41,771.2
19:15:42,607.7
19:15:43,614.3
19:15:44,581.4
19:15:45,567.4
19:15:46,606.3
19:15:47,635.6
19:15:48,619.8
19:15:49,635.9
19:15:50,640.6
19:15:51,631.6
19:15:52,618.8
19:15:53,496.4
19:15:54,625.1
19:15:55,619.3
19:15:56,626.5
19:15:57,645.6
19:15:58,557.1
19:15:59,715.3
19:16:00,576.0
19:16:01,577.3
19:16:02,789.0
19:16:03,629.2
19:16:04,638.8
19:16:05,657.0
19:16:06,607.0
19:16:07,594.2
19:16:08,575.4
19:16:09,489.6
19:16:10,536.2
19:16:11,705.7
19:16:12,682.0
19:16:13,644.1
19:16:14,625.8
19:16:15,615.7
19:16:16,623.2
19:16:17,549.5
19:16:18,671.6
19:16:19,661.6
19:16:20,697.3
19:16:21,555.6
19:16:22,652.5
19:16:23,641.3
19:16:24,551.4
19:16:25,565.3
19:16:26,612.0
19:16:27,645.7
19:16:28,684.2
19:16:29,593.3
19:16:30,555.3
19:16:31,514.2
19:16:32,457.8
19:16:33,453.5
19:16:34,501.8
19:16:35,496.6
19:16:36,428.1
19:16:37,435.3
19:16:38,505.6
19:16:39,506.1
19:16:40,446.0
19:16:41,469.0
19:16:42,522.9
19:16:43,531.0
19:16:44,439.9
19:16:45,451.0
19:16:46,480.0
19:16:47,433.0
19:16:48,442.7
19:16:49,560.9
19:16:50,496.5
19:16:51,469.3
19:16:52,456.5
19:16:53,711.2
19:16:54,486.3
19:16:55,441.7
19:16:56,430.0
19:16:57,552.3
19:16:58,477.4
19:16:59,454.3
19:17:00,444.9
19:17:01,545.2
19:17:02,528.2
19:17:03,456.9
19:17:04,454.7
19:17:05,637.2
19:17:06,428.2
19:17:07,440.3
19:17:08,509.3
19:17:09,671.6
19:17:10,504.9
19:17:11,518.9
19:17:12,573.7
19:17:13,541.8
19:17:14,487.1
19:17:15,618.5
19:17:16,598.5
19:17:17,618.3
19:17:18,638.1
19:17:19,613.6
19:17:20,638.0
19:17:21,502.9
19:17:22,507.1
19:17:23,558.8
19:17:24,552.7
19:17:25,573.2
19:17:26,535.0
19:17:27,628.4
19:17:28,536.8
19:17:29,489.8
19:17:30,510.8
19:17:31,533.5
19:17:32,613.1
19:17:33,570.6
19:17:34,553.8
19:17:35,536.9
19:17:36,541.9
19:17:37,487.7
19:17:38,549.7
19:17:39,621.3
19:17:40,619.5
19:17:41,667.8
19:17:42,544.3
19:17:43,501.6
19:17:44,603.5
19:17:45,515.4
19:17:46,511.8
19:17:47,538.3
19:17:48,541.5
19:17:49,625.0
19:17:50,608.4
19:17:51,656.4
19:17:52,636.1
19:17:53,587.9
19:17:54,561.3
19:17:55,644.3
19:17:56,627.9
19:17:57,636.8
19:17:58,665.4
19:17:59,639.7
19:18:00,618.6
19:18:01,559.7
19:18:02,549.2
19:18:03,542.8
19:18:04,534.3
19:18:05,543.7
19:18:06,560.5
19:18:07,575.7
19:18:08,731.1
19:18:09,566.8
19:18:10,554.0
19:18:11,764.8
19:18:12,560.2
19:18:13,605.0
19:18:14,624.0
19:18:15,595.3
19:18:16,553.1
19:18:17,516.8
19:18:18,622.0
19:18:19,617.7
19:18:20,645.9
19:18:21,659.5
19:18:22,684.0
19:18:23,663.5
19:18:24,631.4
19:18:25,748.7
19:18:26,580.5
19:18:27,633.2
19:18:28,764.5
19:18:29,694.5
19:18:30,538.9
19:18:31,685.6
19:18:32,669.4
19:18:33,699.8
19:18:34,565.2
19:18:35,631.2
19:18:37,635.9
19:18:37,758.8
19:18:38,650.1
19:18:39,676.5
19:18:40,607.5
19:18:41,659.0
19:18:42,607.4
19:18:43,571.5
19:18:44,543.8
19:18:45,545.8
19:18:46,484.9
19:18:47,511.8
19:18:48,554.7
19:18:50,567.9
19:18:50,457.6
19:18:52,528.0
19:18:53,493.4
19:18:54,550.3
19:18:55,429.5
19:18:55,513.5
19:18:57,500.7
19:18:57,544.4
19:18:59,443.3
19:19:00,513.8
19:19:00,508.0
19:19:02,557.9
19:19:02,469.0
19:19:04,557.0
19:19:04,532.5
19:19:06,544.1
19:19:07,450.2
19:19:08,502.9
19:19:09,503.7
19:19:10,529.9
19:19:11,444.2
19:19:12,521.9
19:19:13,531.3
19:19:14,642.5
19:19:15,457.8
19:19:16,508.8
19:19:17,511.1
19:19:18,491.7
19:19:19,431.8
19:19:20,780.0
19:19:21,570.4
19:19:22,501.8
19:19:23,459.5
19:19:24,673.4
19:19:25,573.6
19:19:26,577.2
19:19:27,544.1
19:19:28,991.9
19:19:29,650.1
